"","iso_code","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed"
"2797","JOR","2020-12-02",227208,3591,4169.571,2854,52,58.857
"2798","JOR","2020-12-03",231237,4029,4030.857,2909,55,57.143
"2799","JOR","2020-12-04",234353,3116,3821.714,2960,51,55.714
"2800","JOR","2020-12-05",237513,3160,3829.143,3010,50,54.857
"2801","JOR","2020-12-06",240089,2576,3683.143,3056,46,51.714
"2802","JOR","2020-12-07",244069,3980,3519.857,3116,60,52.143
"2803","JOR","2020-12-08",247131,3062,3359.143,3162,46,51.429
"2804","JOR","2020-12-09",250219,3088,3287.286,3206,44,50.286
"2805","JOR","2020-12-10",253121,2902,3126.286,3250,44,48.714
"2806","JOR","2020-12-11",255459,2338,3015.143,3286,36,46.571
"2807","JOR","2020-12-12",257275,1816,2823.143,3335,49,46.429
"2808","JOR","2020-12-13",259614,2339,2789.286,3365,30,44.143
"2809","JOR","2020-12-14",262477,2863,2629.714,3407,42,41.571
"2810","JOR","2020-12-15",265024,2547,2556.143,3437,30,39.286
"2811","JOR","2020-12-16",267585,2561,2480.857,3465,28,37
"2812","JOR","2020-12-17",269806,2221,2383.571,3496,31,35.143
"2813","JOR","2020-12-18",271514,1708,2293.571,3518,22,33.143
"2814","JOR","2020-12-19",272797,1283,2217.429,3545,27,30
"2815","JOR","2020-12-20",274949,2152,2190.714,3568,23,29
"2816","JOR","2020-12-21",277448,2499,2138.714,3604,36,28.143
"2817","JOR","2020-12-22",279892,2444,2124,3627,23,27.143
"2818","JOR","2020-12-23",281983,2091,2056.857,3652,25,26.714
"2819","JOR","2020-12-24",283690,1707,1983.429,3681,29,26.429
"2820","JOR","2020-12-25",285306,1616,1970.286,3711,30,27.571
"2821","JOR","2020-12-26",286356,1050,1937,3729,18,26.286
"2822","JOR","2020-12-27",287946,1590,1856.714,3758,29,27.143
"2823","JOR","2020-12-28",289748,1802,1757.143,3778,20,24.857
"2824","JOR","2020-12-29",291393,1645,1643,3801,23,24.857
"2825","JOR","2020-12-30",293067,1674,1583.429,3815,14,23.286
"2826","JOR","2020-12-31",294494,1427,1543.429,3834,19,21.857
"2827","JOR","2021-01-01",295765,1271,1494.143,3851,17,20
"2828","JOR","2021-01-02",296668,903,1473.143,3877,26,21.143
"2829","JOR","2021-01-03",298208,1540,1466,3903,26,20.714
"2830","JOR","2021-01-04",299831,1623,1440.429,3919,16,20.143
"2831","JOR","2021-01-05",301303,1472,1415.714,3940,21,19.857
"2832","JOR","2021-01-06",302856,1553,1398.429,3955,15,20
"2833","JOR","2021-01-07",304071,1215,1368.143,3968,13,19.143
"2834","JOR","2021-01-08",305163,1092,1342.571,3989,21,19.714
"2835","JOR","2021-01-09",305959,796,1327.286,4009,20,18.857
"2836","JOR","2021-01-10",307209,1250,1285.857,4024,15,17.286
"2837","JOR","2021-01-11",308670,1461,1262.714,4043,19,17.714
"2838","JOR","2021-01-12",309846,1176,1220.429,4076,33,19.429
"2839","JOR","2021-01-13",310968,1122,1158.857,4091,15,19.429
"2840","JOR","2021-01-14",312043,1075,1138.857,4107,16,19.857
"2841","JOR","2021-01-15",312851,808,1098.286,4121,14,18.857
"2842","JOR","2021-01-16",313557,706,1085.429,4137,16,18.286
"2843","JOR","2021-01-17",314514,957,1043.571,4145,8,17.286
"2844","JOR","2021-01-18",315544,1030,982,4153,8,15.714
"2845","JOR","2021-01-19",316427,883,940.143,4170,17,13.429
"2846","JOR","2021-01-20",317405,978,919.571,4187,17,13.714
"2847","JOR","2021-01-21",318181,776,876.857,4198,11,13
"2848","JOR","2021-01-22",318911,730,865.714,4207,9,12.286
"2849","JOR","2021-01-23",319519,608,851.714,4217,10,11.429
"2850","JOR","2021-01-24",320453,934,848.429,4224,7,11.286
"2851","JOR","2021-01-25",321298,845,822,4239,15,12.286
"2852","JOR","2021-01-26",322241,943,830.571,4248,9,11.143
"2853","JOR","2021-01-27",323111,870,815.143,4262,14,10.714
"2854","JOR","2021-01-28",324169,1058,855.429,4269,7,10.143
"2855","JOR","2021-01-29",325033,864,874.571,4281,12,10.571
"2856","JOR","2021-01-30",325674,641,879.286,4304,23,12.429
"2857","JOR","2021-01-31",326855,1181,914.571,4316,12,13.143
"2858","JOR","2021-02-01",328062,1207,966.286,4326,10,12.429
"2859","JOR","2021-02-02",329194,1132,993.286,4334,8,12.286
"2860","JOR","2021-02-03",330474,1280,1051.857,4344,10,11.714
"2861","JOR","2021-02-04",331768,1294,1085.571,4354,10,12.143
"2862","JOR","2021-02-05",332990,1222,1136.714,4362,8,11.571
"2863","JOR","2021-02-06",333855,865,1168.714,4369,7,9.286
"2864","JOR","2021-02-07",335154,1299,1185.571,4379,10,9
"2865","JOR","2021-02-08",336839,1685,1253.857,4385,6,8.429
"2866","JOR","2021-02-09",338322,1483,1304,4395,10,8.714
"2867","JOR","2021-02-10",340177,1855,1386.143,4411,16,9.571
"2868","JOR","2021-02-11",341984,1807,1459.429,4421,10,9.571
"2869","JOR","2021-02-12",343563,1579,1510.429,4433,12,10.143
"2870","JOR","2021-02-13",344803,1240,1564,4444,11,10.714
"2871","JOR","2021-02-14",347250,2447,1728,4455,11,10.857
"2872","JOR","2021-02-15",349562,2312,1817.571,4473,18,12.571
"2873","JOR","2021-02-16",352219,2657,1985.286,4491,18,13.714
"2874","JOR","2021-02-17",355106,2887,2132.714,4503,12,13.143
"2875","JOR","2021-02-18",356744,1638,2108.571,4512,9,13
"2876","JOR","2021-02-19",357611,867,2006.857,4528,16,13.571
"2877","JOR","2021-02-20",359811,2200,2144,4543,15,14.143
"2878","JOR","2021-02-21",363728,3917,2354,4554,11,14.143
"2879","JOR","2021-02-22",368278,4550,2673.714,4570,16,13.857
"2880","JOR","2021-02-23",372417,4139,2885.429,4589,19,14
"2881","JOR","2021-02-24",376441,4024,3047.857,4611,22,15.429
"2882","JOR","2021-02-25",380268,3827,3360.571,4627,16,16.429
"2883","JOR","2021-02-26",383912,3644,3757.286,4650,23,17.429
"2884","JOR","2021-02-27",386496,2584,3812.143,4675,25,18.857
"2885","JOR","2021-02-28",391090,4594,3908.857,4701,26,21
"2886","JOR","2021-03-01",397158,6068,4125.714,4727,26,22.429
"2887","JOR","2021-03-02",402282,5124,4266.429,4756,29,23.857
"2888","JOR","2021-03-03",407617,5335,4453.714,4793,37,26
"2889","JOR","2021-03-04",413350,5733,4726,4833,40,29.429
"2890","JOR","2021-03-05",417934,4584,4860.286,4862,29,30.286
"2891","JOR","2021-03-06",421415,3481,4988.429,4900,38,32.143
"2892","JOR","2021-03-07",427717,6302,5232.429,4935,35,33.429
"2893","JOR","2021-03-08",435130,7413,5424.571,4987,52,37.143
"2894","JOR","2021-03-09",442202,7072,5702.857,5046,59,41.429
"2895","JOR","2021-03-10",448851,6649,5890.571,5106,60,44.714
"2896","JOR","2021-03-11",457151,8300,6257.286,5169,63,48
"2897","JOR","2021-03-12",464856,7705,6703.143,5224,55,51.714
"2898","JOR","2021-03-13",469000,4144,6797.857,5285,61,55
"2899","JOR","2021-03-14",477053,8053,7048,5346,61,58.714
"2900","JOR","2021-03-15",486470,9417,7334.286,5428,82,63
"2901","JOR","2021-03-16",495380,8910,7596.857,5497,69,64.429
"2902","JOR","2021-03-17",504915,9535,8009.143,5553,56,63.857
"2903","JOR","2021-03-18",514107,9192,8136.571,5627,74,65.429
"2904","JOR","2021-03-19",521461,7354,8086.429,5701,74,68.143
"2905","JOR","2021-03-20",526666,5205,8238,5788,87,71.857
"2906","JOR","2021-03-21",535455,8789,8343.143,5876,88,75.714
"2907","JOR","2021-03-22",544724,9269,8322,5985,109,79.571
"2908","JOR","2021-03-23",553727,9003,8335.286,6077,92,82.857
"2909","JOR","2021-03-24",562857,9130,8277.429,6181,104,89.714
"2910","JOR","2021-03-25",571290,8433,8169,6277,96,92.857
"2911","JOR","2021-03-26",577734,6444,8039,6374,97,96.143
"2912","JOR","2021-03-27",582133,4399,7923.857,6472,98,97.714
"2913","JOR","2021-03-28",589316,7183,7694.429,6554,82,96.857
"2914","JOR","2021-03-29",597256,7940,7504.571,6651,97,95.143
"2915","JOR","2021-03-30",605007,7751,7325.714,6747,96,95.714
"2916","JOR","2021-03-31",611577,6570,6960,6858,111,96.714
"2917","JOR","2021-04-01",618059,6482,6681.286,6940,82,94.714
"2918","JOR","2021-04-02",622833,4774,6442.714,7039,99,95
"2919","JOR","2021-04-03",626875,4042,6391.714,7130,91,94
"2920","JOR","2021-04-04",632907,6032,6227.286,7201,71,92.429
"2921","JOR","2021-04-05",639444,6537,6026.857,7283,82,90.286
"2922","JOR","2021-04-06",645449,6005,5777.429,7383,100,90.857
"2923","JOR","2021-04-07",650681,5232,5586.286,7469,86,87.286
"2924","JOR","2021-04-08",655456,4775,5342.429,7565,96,89.286
"2925","JOR","2021-04-09",659250,3794,5202.429,7646,81,86.714
"2926","JOR","2021-04-10",662395,3145,5074.286,7708,62,82.571
"2927","JOR","2021-04-11",665735,3340,4689.714,7773,65,81.714
"2928","JOR","2021-04-12",669300,3565,4265.143,7855,82,81.714
"2929","JOR","2021-04-13",672090,2790,3805.857,7937,82,79.143
"2930","JOR","2021-04-14",676175,4085,3642,7987,50,74
"2931","JOR","2021-04-15",679138,2963,3383.143,8057,70,70.286
"2932","JOR","2021-04-16",681870,2732,3231.429,8117,60,67.286
"2933","JOR","2021-04-17",683466,1596,3010.143,8178,61,67.143
"2934","JOR","2021-04-18",685973,2507,2891.143,8246,68,67.571
"2935","JOR","2021-04-19",689482,3509,2883.143,8308,62,64.714
"2936","JOR","2021-04-20",692181,2699,2870.143,8372,64,62.143
"2937","JOR","2021-04-21",695390,3209,2745,8429,57,63.143
"2938","JOR","2021-04-22",697487,2097,2621.286,8474,45,59.571
"2939","JOR","2021-04-23",699164,1677,2470.571,8514,40,56.714
"2940","JOR","2021-04-24",700423,1259,2422.429,8563,49,55
"2941","JOR","2021-04-25",702154,1731,2311.571,8615,52,52.714
"2942","JOR","2021-04-26",704540,2386,2151.143,8660,45,50.286
"2943","JOR","2021-04-27",706355,1815,2024.857,8707,47,47.857
"2944","JOR","2021-04-28",708265,1910,1839.286,8754,47,46.429
"2945","JOR","2021-04-29",709817,1552,1761.429,8801,47,46.714
"2946","JOR","2021-04-30",711373,1556,1744.143,8836,35,46
"2947","JOR","2021-05-01",712077,704,1664.857,8871,35,44
"2948","JOR","2021-05-02",712901,824,1535.286,8897,26,40.286
"2949","JOR","2021-05-03",714173,1272,1376.143,8925,28,37.857
"2950","JOR","2021-05-04",715703,1530,1335.429,8955,30,35.429
"2951","JOR","2021-05-05",716923,1220,1236.857,8988,33,33.429
"2952","JOR","2021-05-06",717930,1007,1159,9014,26,30.429
"2953","JOR","2021-05-07",718632,702,1037,9047,33,30.143
"2954","JOR","2021-05-08",719233,601,1022.286,9076,29,29.286
"2955","JOR","2021-05-09",719233,0,904.571,9076,0,25.571
"2956","JOR","2021-05-10",720998,1765,975,9125,49,28.571
"2957","JOR","2021-05-11",721853,855,878.571,9151,26,28
"2958","JOR","2021-05-12",721853,0,704.286,9151,0,23.286
"2959","JOR","2021-05-13",722754,901,689.143,9203,52,27
"2960","JOR","2021-05-14",722754,0,588.857,9203,0,22.286
"2961","JOR","2021-05-15",722754,0,503,9203,0,18.143
"2962","JOR","2021-05-16",724154,1400,703,9259,56,26.143
"2963","JOR","2021-05-17",725258,1104,608.571,9276,17,21.571
"2964","JOR","2021-05-18",726432,1174,654.143,9295,19,20.571
"2965","JOR","2021-05-19",726432,0,654.143,9295,0,20.571
"2966","JOR","2021-05-20",726432,0,525.429,9295,0,13.143
"2967","JOR","2021-05-21",726432,0,525.429,9295,0,13.143
"2968","JOR","2021-05-22",726432,0,525.429,9295,0,13.143
"2969","JOR","2021-05-23",726432,0,325.429,9295,0,5.143
"2970","JOR","2021-05-24",731436,5004,882.571,9384,89,15.429
"2971","JOR","2021-05-25",731436,0,714.857,9384,0,12.714
"2972","JOR","2021-05-26",731436,0,714.857,9384,0,12.714
"2973","JOR","2021-05-27",734039,2603,1086.714,9423,39,18.286
"2974","JOR","2021-05-28",734659,620,1175.286,9436,13,20.143
"2975","JOR","2021-05-29",734659,0,1175.286,9436,0,20.143
"2976","JOR","2021-05-30",734659,0,1175.286,9436,0,20.143
"2977","JOR","2021-05-31",736534,1875,728.286,9462,26,11.143
"2978","JOR","2021-06-01",737284,750,835.429,9472,10,12.571
"2979","JOR","2021-06-02",737888,604,921.714,9489,17,15
"2980","JOR","2021-06-03",738521,633,640.286,9500,11,11
"2981","JOR","2021-06-04",739015,494,622.286,9509,9,10.429
"2982","JOR","2021-06-05",739319,304,665.714,9516,7,11.429
"2983","JOR","2021-06-06",739847,528,741.143,9530,14,13.429
"2984","JOR","2021-06-07",740502,655,566.857,9541,11,11.286
"2985","JOR","2021-06-08",741101,599,545.286,9549,8,11
"2986","JOR","2021-06-09",741699,598,544.429,9561,12,10.286
"2987","JOR","2021-06-10",742178,479,522.429,9570,9,10
"2988","JOR","2021-06-11",742521,343,500.857,9577,7,9.714
"2989","JOR","2021-06-12",742831,310,501.714,9582,5,9.429
"2990","JOR","2021-06-13",743331,500,497.714,9592,10,8.857
"2991","JOR","2021-06-14",743877,546,482.143,9602,10,8.714
"2992","JOR","2021-06-15",744377,500,468,9614,12,9.286
"2993","JOR","2021-06-16",744844,467,449.286,9622,8,8.714
"2994","JOR","2021-06-17",745366,522,455.429,9635,13,9.286
"2995","JOR","2021-06-18",745667,301,449.429,9647,12,10
"2996","JOR","2021-06-19",745978,311,449.571,9656,9,10.571
"2997","JOR","2021-06-20",746480,502,449.857,9662,6,10
"2998","JOR","2021-06-21",747000,520,446.143,9671,9,9.857
"2999","JOR","2021-06-22",747504,504,446.714,9683,12,9.857
"3000","JOR","2021-06-23",748103,599,465.571,9693,10,10.143
"3001","JOR","2021-06-24",748685,582,474.143,9703,10,9.714
"3002","JOR","2021-06-25",749046,361,482.714,9710,7,9
"3003","JOR","2021-06-26",749319,273,477.286,9718,8,8.857
"3004","JOR","2021-06-27",749784,465,472,9727,9,9.286
"3005","JOR","2021-06-28",750389,605,484.143,9737,10,9.429
"3006","JOR","2021-06-29",750886,497,483.143,9743,6,8.571
"3007","JOR","2021-06-30",751404,518,471.571,9750,7,8.143
"3008","JOR","2021-07-01",751937,533,464.571,9756,6,7.571
"3009","JOR","2021-07-02",752395,458,478.429,9760,4,7.143
"3010","JOR","2021-07-03",752617,222,471.143,9769,9,7.286
"3011","JOR","2021-07-04",753192,575,486.857,9781,12,7.714
"3012","JOR","2021-07-05",753776,584,483.857,9785,4,6.857
"3013","JOR","2021-07-06",754281,505,485,9795,10,7.429
"3014","JOR","2021-07-07",754927,646,503.286,9800,5,7.143
"3015","JOR","2021-07-08",755480,553,506.143,9812,12,8
"3016","JOR","2021-07-09",755948,468,507.571,9818,6,8.286
"3017","KWT","2020-02-24",1,1,,,,
"3018","KWT","2020-02-25",11,10,,,,
"3019","KWT","2020-02-26",26,15,,,,
"3020","KWT","2020-02-27",43,17,,,,
"3021","KWT","2020-02-28",45,2,,,,
"3022","KWT","2020-02-29",45,0,6.429,,,0
"3023","KWT","2020-03-01",45,0,6.429,,,0
"3024","KWT","2020-03-02",56,11,7.857,,,0
"3025","KWT","2020-03-03",56,0,6.429,,,0
"3026","KWT","2020-03-04",56,0,4.286,,,0
"3027","KWT","2020-03-05",58,2,2.143,,,0
"3028","KWT","2020-03-06",58,0,1.857,,,0
"3029","KWT","2020-03-07",61,3,2.286,,,0
"3030","KWT","2020-03-08",64,3,2.714,,,0
"3031","KWT","2020-03-09",64,0,1.143,,,0
"3032","KWT","2020-03-10",69,5,1.857,,,0
"3033","KWT","2020-03-11",72,3,2.286,,,0
"3034","KWT","2020-03-12",80,8,3.143,,,0
"3035","KWT","2020-03-13",80,0,3.143,,,0
"3036","KWT","2020-03-14",104,24,6.143,,,0
"3037","KWT","2020-03-15",112,8,6.857,,,0
"3038","KWT","2020-03-16",123,11,8.429,,,0
"3039","KWT","2020-03-17",130,7,8.714,,,0
"3040","KWT","2020-03-18",142,12,10,,,0
"3041","KWT","2020-03-19",148,6,9.714,,,0
"3042","KWT","2020-03-20",159,11,11.286,,,0
"3043","KWT","2020-03-21",176,17,10.286,,,0
"3044","KWT","2020-03-22",188,12,10.857,,,0
"3045","KWT","2020-03-23",189,1,9.429,,,0
"3046","KWT","2020-03-24",191,2,8.714,,,0
"3047","KWT","2020-03-25",195,4,7.571,,,0
"3048","KWT","2020-03-26",208,13,8.571,,,0
"3049","KWT","2020-03-27",225,17,9.429,,,0
"3050","KWT","2020-03-28",235,10,8.429,,,0
"3051","KWT","2020-03-29",255,20,9.571,,,0
"3052","KWT","2020-03-30",266,11,11,,,0
"3053","KWT","2020-03-31",289,23,14,,,0
"3054","KWT","2020-04-01",317,28,17.429,,,0
"3055","KWT","2020-04-02",342,25,19.143,,,0
"3056","KWT","2020-04-03",417,75,27.429,,,0
"3057","KWT","2020-04-04",479,62,34.857,1,1,0.143
"3058","KWT","2020-04-05",556,77,43,1,0,0.143
"3059","KWT","2020-04-06",665,109,57,1,0,0.143
"3060","KWT","2020-04-07",743,78,64.857,1,0,0.143
"3061","KWT","2020-04-08",855,112,76.857,1,0,0.143
"3062","KWT","2020-04-09",910,55,81.143,1,0,0.143
"3063","KWT","2020-04-10",993,83,82.286,1,0,0.143
"3064","KWT","2020-04-11",1154,161,96.429,1,0,0
"3065","KWT","2020-04-12",1234,80,96.857,1,0,0
"3066","KWT","2020-04-13",1300,66,90.714,2,1,0.143
"3067","KWT","2020-04-14",1355,55,87.429,3,1,0.286
"3068","KWT","2020-04-15",1405,50,78.571,3,0,0.286
"3069","KWT","2020-04-16",1524,119,87.714,3,0,0.286
"3070","KWT","2020-04-17",1658,134,95,5,2,0.571
"3071","KWT","2020-04-18",1751,93,85.286,6,1,0.714
"3072","KWT","2020-04-19",1915,164,97.286,7,1,0.857
"3073","KWT","2020-04-20",1995,80,99.286,9,2,1
"3074","KWT","2020-04-21",2080,85,103.571,11,2,1.143
"3075","KWT","2020-04-22",2248,168,120.429,13,2,1.429
"3076","KWT","2020-04-23",2399,151,125,14,1,1.571
"3077","KWT","2020-04-24",2614,215,136.571,15,1,1.429
"3078","KWT","2020-04-25",2892,278,163,19,4,1.857
"3079","KWT","2020-04-26",3075,183,165.714,20,1,1.857
"3080","KWT","2020-04-27",3288,213,184.714,22,2,1.857
"3081","KWT","2020-04-28",3440,152,194.286,23,1,1.714
"3082","KWT","2020-04-29",3740,300,213.143,24,1,1.571
"3083","KWT","2020-04-30",4024,284,232.143,26,2,1.714
"3084","KWT","2020-05-01",4377,353,251.857,30,4,2.143
"3085","KWT","2020-05-02",4619,242,246.714,33,3,2
"3086","KWT","2020-05-03",4983,364,272.571,38,5,2.571
"3087","KWT","2020-05-04",5278,295,284.286,40,2,2.571
"3088","KWT","2020-05-05",5804,526,337.714,40,0,2.429
"3089","KWT","2020-05-06",6289,485,364.143,42,2,2.571
"3090","KWT","2020-05-07",6567,278,363.286,44,2,2.571
"3091","KWT","2020-05-08",7208,641,404.429,47,3,2.429
"3092","KWT","2020-05-09",7623,415,429.143,49,2,2.286
"3093","KWT","2020-05-10",8688,1065,529.286,58,9,2.857
"3094","KWT","2020-05-11",9286,598,572.571,65,7,3.571
"3095","KWT","2020-05-12",10277,991,639,75,10,5
"3096","KWT","2020-05-13",11028,751,677,82,7,5.714
"3097","KWT","2020-05-14",11975,947,772.571,88,6,6.286
"3098","KWT","2020-05-15",12860,885,807.429,96,8,7
"3099","KWT","2020-05-16",13802,942,882.714,107,11,8.286
"3100","KWT","2020-05-17",14850,1048,880.286,112,5,7.714
"3101","KWT","2020-05-18",15691,841,915,118,6,7.571
"3102","KWT","2020-05-19",16764,1073,926.714,121,3,6.571
"3103","KWT","2020-05-20",17568,804,934.286,124,3,6
"3104","KWT","2020-05-21",18609,1041,947.714,129,5,5.857
"3105","KWT","2020-05-22",19564,955,957.714,138,9,6
"3106","KWT","2020-05-23",20464,900,951.714,148,10,5.857
"3107","KWT","2020-05-24",21302,838,921.714,156,8,6.286
"3108","KWT","2020-05-25",21967,665,896.571,165,9,6.714
"3109","KWT","2020-05-26",22575,608,830.143,172,7,7.286
"3110","KWT","2020-05-27",23267,692,814.143,175,3,7.286
"3111","KWT","2020-05-28",24112,845,786.143,185,10,8
"3112","KWT","2020-05-29",25184,1072,802.857,194,9,8
"3113","KWT","2020-05-30",26192,1008,818.286,205,11,8.143
"3114","KWT","2020-05-31",27043,851,820.143,212,7,8
"3115","KWT","2020-06-01",27762,719,827.857,220,8,7.857
"3116","KWT","2020-06-02",28649,887,867.714,226,6,7.714
"3117","KWT","2020-06-03",29359,710,870.286,230,4,7.857
"3118","KWT","2020-06-04",29921,562,829.857,236,6,7.286
"3119","KWT","2020-06-05",30644,723,780,244,8,7.143
"3120","KWT","2020-06-06",31131,487,705.571,254,10,7
"3121","KWT","2020-06-07",31848,717,686.429,264,10,7.429
"3122","KWT","2020-06-08",32510,662,678.286,269,5,7
"3123","KWT","2020-06-09",33140,630,641.571,273,4,6.714
"3124","KWT","2020-06-10",33823,683,637.714,275,2,6.429
"3125","KWT","2020-06-11",34432,609,644.429,279,4,6.143
"3126","KWT","2020-06-12",34952,520,615.429,285,6,5.857
"3127","KWT","2020-06-13",35466,514,619.286,289,4,5
"3128","KWT","2020-06-14",35920,454,581.714,296,7,4.571
"3129","KWT","2020-06-15",36431,511,560.143,298,2,4.143
"3130","KWT","2020-06-16",36958,527,545.429,303,5,4.286
"3131","KWT","2020-06-17",37533,575,530,306,3,4.429
"3132","KWT","2020-06-18",38074,541,520.286,308,2,4.143
"3133","KWT","2020-06-19",38678,604,532.286,313,5,4
"3134","KWT","2020-06-20",39145,467,525.571,319,6,4.286
"3135","KWT","2020-06-21",39650,505,532.857,326,7,4.286
"3136","KWT","2020-06-22",40291,641,551.429,330,4,4.571
"3137","KWT","2020-06-23",41033,742,582.143,334,4,4.429
"3138","KWT","2020-06-24",41879,846,620.857,337,3,4.429
"3139","KWT","2020-06-25",42788,909,673.429,339,2,4.429
"3140","KWT","2020-06-26",43703,915,717.857,341,2,4
"3141","KWT","2020-06-27",44391,688,749.429,344,3,3.571
"3142","KWT","2020-06-28",44942,551,756,348,4,3.143
"3143","KWT","2020-06-29",45524,582,747.571,350,2,2.857
"3144","KWT","2020-06-30",46195,671,737.429,354,4,2.857
"3145","KWT","2020-07-01",46940,745,723,358,4,3
"3146","KWT","2020-07-02",47859,919,724.429,359,1,2.857
"3147","KWT","2020-07-03",48672,813,709.857,360,1,2.714
"3148","KWT","2020-07-04",49303,631,701.714,365,5,3
"3149","KWT","2020-07-05",49941,638,714.143,368,3,2.857
"3150","KWT","2020-07-06",50644,703,731.429,373,5,3.286
"3151","KWT","2020-07-07",51245,601,721.429,377,4,3.286
"3152","KWT","2020-07-08",52007,762,723.857,379,2,3
"3153","KWT","2020-07-09",52840,833,711.571,382,3,3.286
"3154","KWT","2020-07-10",53580,740,701.143,383,1,3.286
"3155","KWT","2020-07-11",54058,478,679.286,386,3,3
"3156","KWT","2020-07-12",54894,836,707.571,390,4,3.143
"3157","KWT","2020-07-13",55508,614,694.857,393,3,2.857
"3158","KWT","2020-07-14",56174,666,704.143,396,3,2.714
"3159","KWT","2020-07-15",56877,703,695.714,399,3,2.857
"3160","KWT","2020-07-16",57668,791,689.714,402,3,2.857
"3161","KWT","2020-07-17",58221,553,663,404,2,3
"3162","KWT","2020-07-18",58904,683,692.286,407,3,3
"3163","KWT","2020-07-19",59204,300,615.714,408,1,2.571
"3164","KWT","2020-07-20",59763,559,607.857,408,0,2.143
"3165","KWT","2020-07-21",60434,671,608.571,412,4,2.286
"3166","KWT","2020-07-22",61185,751,615.429,417,5,2.571
"3167","KWT","2020-07-23",61872,687,600.571,421,4,2.714
"3168","KWT","2020-07-24",62625,753,629.143,425,4,3
"3169","KWT","2020-07-25",63309,684,629.286,429,4,3.143
"3170","KWT","2020-07-26",63773,464,652.714,433,4,3.571
"3171","KWT","2020-07-27",64379,606,659.429,438,5,4.286
"3172","KWT","2020-07-28",65149,770,673.571,442,4,4.286
"3173","KWT","2020-07-29",65903,754,674,444,2,3.857
"3174","KWT","2020-07-30",66529,626,665.286,445,1,3.429
"3175","KWT","2020-07-31",66957,428,618.857,447,2,3.143
"3176","KWT","2020-08-01",67448,491,591.286,453,6,3.429
"3177","KWT","2020-08-02",67911,463,591.143,457,4,3.429
"3178","KWT","2020-08-03",68299,388,560,461,4,3.286
"3179","KWT","2020-08-04",68774,475,517.857,465,4,3.286
"3180","KWT","2020-08-05",69425,651,503.143,468,3,3.429
"3181","KWT","2020-08-06",70045,620,502.286,469,1,3.429
"3182","KWT","2020-08-07",70727,682,538.571,471,2,3.429
"3183","KWT","2020-08-08",71199,472,535.857,474,3,3
"3184","KWT","2020-08-09",71713,514,543.143,478,4,3
"3185","KWT","2020-08-10",72400,687,585.857,482,4,3
"3186","KWT","2020-08-11",73068,668,613.429,486,4,3
"3187","KWT","2020-08-12",73785,717,622.857,489,3,3
"3188","KWT","2020-08-13",74486,701,634.429,489,0,2.857
"3189","KWT","2020-08-14",75185,699,636.857,494,5,3.286
"3190","KWT","2020-08-15",75697,512,642.571,498,4,3.429
"3191","KWT","2020-08-16",76205,508,641.714,501,3,3.286
"3192","KWT","2020-08-17",76827,622,632.429,502,1,2.857
"3193","KWT","2020-08-18",77470,643,628.857,505,3,2.714
"3194","KWT","2020-08-19",78145,675,622.857,507,2,2.571
"3195","KWT","2020-08-20",78767,622,611.571,509,2,2.857
"3196","KWT","2020-08-21",79269,502,583.429,511,2,2.429
"3197","KWT","2020-08-22",79957,688,608.571,513,2,2.143
"3198","KWT","2020-08-23",80528,571,617.571,515,2,2
"3199","KWT","2020-08-24",80960,432,590.429,518,3,2.286
"3200","KWT","2020-08-25",81573,613,586.143,519,1,2
"3201","KWT","2020-08-26",82271,698,589.429,521,2,2
"3202","KWT","2020-08-27",82945,674,596.857,522,1,1.857
"3203","KWT","2020-08-28",83578,633,615.571,525,3,2
"3204","KWT","2020-08-29",84224,646,609.571,528,3,2.143
"3205","KWT","2020-08-30",84636,412,586.857,530,2,2.143
"3206","KWT","2020-08-31",85109,473,592.714,531,1,1.857
"3207","KWT","2020-09-01",85811,702,605.429,534,3,2.143
"3208","KWT","2020-09-02",86478,667,601,535,1,2
"3209","KWT","2020-09-03",87378,900,633.286,536,1,2
"3210","KWT","2020-09-04",88243,865,666.429,537,1,1.714
"3211","KWT","2020-09-05",88963,720,677,540,3,1.714
"3212","KWT","2020-09-06",89582,619,706.571,544,4,2
"3213","KWT","2020-09-07",90387,805,754,546,2,2.143
"3214","KWT","2020-09-08",91244,857,776.143,548,2,2
"3215","KWT","2020-09-09",92082,838,800.571,552,4,2.429
"3216","KWT","2020-09-10",92822,740,777.714,556,4,2.857
"3217","KWT","2020-09-11",93475,653,747.429,557,1,2.857
"3218","KWT","2020-09-12",94211,736,749.714,558,1,2.571
"3219","KWT","2020-09-13",94764,553,740.286,560,2,2.286
"3220","KWT","2020-09-14",95472,708,726.429,563,3,2.429
"3221","KWT","2020-09-15",96301,829,722.429,568,5,2.857
"3222","KWT","2020-09-16",96999,698,702.429,571,3,2.714
"3223","KWT","2020-09-17",97824,825,714.571,575,4,2.714
"3224","KWT","2020-09-18",98528,704,721.857,580,5,3.286
"3225","KWT","2020-09-19",99049,521,691.143,581,1,3.286
"3226","KWT","2020-09-20",99434,385,667.143,584,3,3.429
"3227","KWT","2020-09-21",99964,530,641.714,585,1,3.143
"3228","KWT","2020-09-22",100683,719,626,588,3,2.857
"3229","KWT","2020-09-23",101299,616,614.286,590,2,2.714
"3230","KWT","2020-09-24",101851,552,575.286,592,2,2.429
