"","Country","Date","Total_Vaccinations","Total_Vaccinated","Total_Fully_Vaccinated","Source_url"
"408","LBN","2021-03-16",115164,86098,29066,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"409","LBN","2021-03-17",120890,88219,32671,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"410","LBN","2021-03-18",129487,90974,38513,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"411","LBN","2021-03-19",135277,92573,42704,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"412","LBN","2021-03-20",135349,92597,42752,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"413","LBN","2021-03-21",138420,93801,44619,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"414","LBN","2021-03-22",148119,98022,50097,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"415","LBN","2021-03-23",158018,102363,55655,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"416","LBN","2021-03-24",166015,105534,60481,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"417","LBN","2021-03-25",174031,108630,65401,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"418","LBN","2021-03-26",180074,111019,69055,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"419","LBN","2021-03-27",181127,111517,69610,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"420","LBN","2021-03-28",186712,114730,71982,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"421","LBN","2021-03-29",193903,118998,74905,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"422","LBN","2021-03-30",207647,127913,79734,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"423","LBN","2021-03-31",216286,133294,82992,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"424","LBN","2021-04-01",222332,136761,85571,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"425","LBN","2021-04-02",225708,138558,87150,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"426","LBN","2021-04-03",225842,138610,87232,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"427","LBN","2021-04-04",228050,139855,88195,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"428","LBN","2021-04-05",235303,144264,91039,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"429","LBN","2021-04-06",244772,150660,94112,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"430","LBN","2021-04-07",259153,161164,97989,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"431","LBN","2021-04-08",268578,167957,100621,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"432","LBN","2021-04-09",272379,170506,101873,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"433","LBN","2021-04-10",273587,170571,103016,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"434","LBN","2021-04-12",285966,178155,107811,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"435","LBN","2021-04-13",296165,184109,112056,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"436","LBN","2021-04-14",296168,184111,112057,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"437","LBN","2021-04-15",320623,198763,121860,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"438","LBN","2021-04-16",322647,199999,122648,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"439","LBN","2021-04-17",322768,200111,122657,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"440","LBN","2021-04-18",329452,204564,124888,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"441","LBN","2021-04-19",343286,213168,130118,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"442","LBN","2021-04-20",351792,217778,134014,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"443","LBN","2021-04-21",365830,224699,141131,"https://impact.cib.gov.lb/home/dashboard/vaccine"
"444","MAR","2021-01-28",0,NA,NA,"https://2m.ma/fr/news/marocvaccination-anti-covid-19-90000-personnes-vaccinees-en-3-jours-20210131/"
"445","MAR","2021-01-30",90000,NA,NA,"https://2m.ma/fr/news/marocvaccination-anti-covid-19-90000-personnes-vaccinees-en-3-jours-20210131/"
"446","MAR","2021-01-31",126000,NA,NA,"http://www.mapexpress.ma/actualite/societe-et-regions/covid-19-126-000-personnes-ete-vaccinees-au-maroc-ministere/"
"447","MAR","2021-02-01",200081,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/1.2.21.COVID-19.pdf"
"448","MAR","2021-02-02",257291,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/2.2.21.COVID-19.pdf"
"449","MAR","2021-02-03",308398,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf"
"450","MAR","2021-02-04",351723,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/4.2.21.COVID-19.pdf"
"451","MAR","2021-02-05",408235,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/5.2.21.COVID-19.pdf"
"452","MAR","2021-02-06",463966,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/6.2.21.COVID-19.pdf"
"453","MAR","2021-02-08",550149,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/8.2.21.COVID-19.pdf"
"454","MAR","2021-02-09",615181,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/9.2.21.COVID-19.pdf"
"455","MAR","2021-02-10",746116,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/10.2.21.COVID-19.pdf"
"456","MAR","2021-02-11",855318,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/11.2.21.COVID-19.pdf"
"457","MAR","2021-02-12",1112103,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/12.2.21.COVID-19.pdf"
"458","MAR","2021-02-13",1388539,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/13.2.21.COVID-19.pdf"
"459","MAR","2021-02-15",1707091,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/15.2.21.COVID-19.pdf"
"460","MAR","2021-02-16",1904169,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/16.2.21.COVID-19.pdf"
"461","MAR","2021-02-17",2081013,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/17.2.21.COVID-19.pdf"
"462","MAR","2021-02-18",2233123,NA,NA,"http://www.covidmaroc.ma/Documents/BULLETIN/18.2.21.COVID-19.pdf"
"463","MAR","2021-02-19",2362150,2357283,4867,"http://www.covidmaroc.ma/Documents/BULLETIN/19.2.21.COVID-19.pdf"
"464","MAR","2021-02-20",2461192,2447716,13476,"http://www.covidmaroc.ma/Documents/BULLETIN/20.2.21.COVID-19.pdf"
"465","MAR","2021-02-22",2575684,2552017,23667,"http://www.covidmaroc.ma/Documents/BULLETIN/22.2.21.COVID-19.pdf"
"466","MAR","2021-02-23",2667091,2635859,31232,"http://www.covidmaroc.ma/Documents/BULLETIN/23.2.21.COVID-19.pdf"
"467","MAR","2021-02-24",2948945,2911635,37310,"http://www.covidmaroc.ma/Documents/BULLETIN/24.2.21.COVID-19.pdf"
"468","MAR","2021-02-25",3204105,3160479,43626,"http://www.covidmaroc.ma/Documents/BULLETIN/25.2.21.COVID-19.pdf"
"469","MAR","2021-02-26",3424295,3327858,96437,"http://www.covidmaroc.ma/Documents/BULLETIN/26.2.21.COVID-19.pdf"
"470","MAR","2021-02-27",3597903,3435997,161906,"http://www.covidmaroc.ma/Documents/BULLETIN/27.2.21.COVID-19.pdf"
"471","MAR","2021-03-01",3801650,3568670,232980,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"472","MAR","2021-03-02",3951325,3657468,293857,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"473","MAR","2021-03-03",4105862,3745173,360689,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"474","MAR","2021-03-04",4233129,3820097,413032,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"475","MAR","2021-03-05",4377629,3877687,499942,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"476","MAR","2021-03-06",4492557,3913615,578942,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"477","MAR","2021-03-08",4613292,3961941,651351,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"478","MAR","2021-03-09",4734200,4017087,717113,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"479","MAR","2021-03-10",4934283,4080009,854274,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"480","MAR","2021-03-11",5102685,4130606,972079,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"481","MAR","2021-03-12",5394092,4169133,1224959,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"482","MAR","2021-03-13",5682508,4210770,1471738,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"483","MAR","2021-03-15",5992783,4225311,1767472,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"484","MAR","2021-03-16",6197382,4236386,1960996,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"485","MAR","2021-03-17",6360732,4244651,2116081,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"486","MAR","2021-03-19",6611161,4258813,2352348,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"487","MAR","2021-03-20",6687548,4264168,2423380,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"488","MAR","2021-03-22",6781503,4264761,2516742,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"489","MAR","2021-03-23",6858400,4265196,2593204,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"490","MAR","2021-03-24",7128976,4284060,2844916,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"491","MAR","2021-03-25",7360398,4289281,3071117,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"492","MAR","2021-03-26",7525286,4293544,3231742,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"493","MAR","2021-03-27",7634475,4302183,3332292,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"494","MAR","2021-03-29",7758500,4302897,3455603,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"495","MAR","2021-03-30",7882300,4315802,3566498,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"496","MAR","2021-03-31",7994600,4320349,3674251,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"497","MAR","2021-04-01",8096454,4329244,3767210,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"498","MAR","2021-04-02",8171651,4331082,3840569,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"499","MAR","2021-04-03",8240870,4348995,3891875,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"500","MAR","2021-04-05",8303056,4352033,3951023,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"501","MAR","2021-04-06",8375241,4382917,3992324,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"502","MAR","2021-04-07",8448106,4410023,4038083,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"503","MAR","2021-04-08",8509229,4433939,4075290,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"504","MAR","2021-04-09",8552304,4449047,4103257,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"505","MAR","2021-04-10",8606571,4471831,4134740,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"506","MAR","2021-04-11",8635238,4486628,4148610,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"507","MAR","2021-04-13",8650872,4495477,4155395,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"508","MAR","2021-04-14",8696100,4529399,4166701,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"509","MAR","2021-04-15",8728449,4554000,4174449,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"510","MAR","2021-04-16",8763819,4583664,4180155,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"511","MAR","2021-04-17",8841456,4655007,4186449,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"512","MAR","2021-04-19",8860662,4672326,4188336,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"513","MAR","2021-04-20",8878445,4684557,4193888,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"514","MAR","2021-04-21",8901652,4697873,4203779,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"515","MRT","2021-03-26",0,0,0,"https://www.rfi.fr/fr/afrique/20210327-covid-19-d%C3%A9but-de-la-campagne-de-vaccination-en-mauritanie"
"516","MRT","2021-04-01",1366,1366,0,"https://www.sante.gov.mr/?p=5938"
"517","MRT","2021-04-08",2930,2930,0,"https://www.sante.gov.mr/wp-content/uploads/2021/04/Mauritania-COVID-19-Situation-Report-2021-04-07.FR_.pdf"
"518","OMN","2020-12-28",1717,1717,NA,"https://twitter.com/OmaniMOH/status/1343855386563108864"
"519","OMN","2020-12-29",3363,3363,NA,"https://twitter.com/OmaniMOH/status/1344257961061974018"
"520","OMN","2020-12-30",5043,5043,NA,"https://twitter.com/OmaniMOH/status/1344586383273422848"
"521","OMN","2020-12-31",6516,6516,NA,"https://twitter.com/OmaniMOH/status/1344938163224129538"
"522","OMN","2021-01-02",7231,7231,NA,"https://twitter.com/OmaniMOH/status/1345653596881301505"
"523","OMN","2021-01-03",8826,8826,NA,"https://twitter.com/OmaniMOH/status/1346021869837836294"
"524","OMN","2021-01-04",10728,10728,NA,"https://twitter.com/OmaniMOH/status/1346366199718932480"
"525","OMN","2021-01-05",12751,12751,NA,"https://twitter.com/OmaniMOH/status/1346730906841710592"
"526","OMN","2021-01-06",14005,14005,NA,"https://twitter.com/OmaniMOH/status/1347101384290799618"
"527","OMN","2021-01-07",14911,14911,NA,"https://twitter.com/OmaniMOH/status/1347450057151410177"
"528","OMN","2021-01-08",14980,14980,NA,"https://twitter.com/OmaniMOH/status/1347813396448686081"
"529","OMN","2021-01-09",15023,15023,NA,"https://twitter.com/OmaniMOH/status/1348185867773476867"
"530","OMN","2021-01-10",15907,15907,NA,"https://twitter.com/OmaniMOH/status/1348541465841061888/photo/1"
"531","OMN","2021-01-11",18287,18287,NA,"https://twitter.com/OmaniMOH/status/1348903015416287233"
"532","OMN","2021-01-12",20649,20649,NA,"https://twitter.com/OmaniMOH/status/1349258028709781507"
"533","OMN","2021-01-13",22749,22749,NA,"https://twitter.com/OmaniMOH/status/1349582771971350531"
"534","OMN","2021-01-14",24204,24204,NA,"https://twitter.com/OmaniMOH/status/1349991401686241280"
"535","OMN","2021-01-16",24773,24773,NA,"https://twitter.com/OmaniMOH/status/1350752004906377217"
"536","OMN","2021-01-17",25446,24773,673,"https://twitter.com/OmaniMOH/status/1351110946215890947"
"537","OMN","2021-01-18",26758,24773,1985,"https://twitter.com/OmaniMOH/status/1351436840662925312"
"538","OMN","2021-01-19",28049,24773,3276,"https://twitter.com/OmaniMOH/status/1351800332368670720"
"539","OMN","2021-01-20",29548,24773,4775,"https://twitter.com/OmaniMOH/status/1352168458994159617"
"540","OMN","2021-01-23",30675,24773,5902,"https://twitter.com/OmaniMOH/status/1353291121435283457"
"541","OMN","2021-01-24",32765,24773,7992,"https://twitter.com/OmaniMOH/status/1353610389431472133"
"542","OMN","2021-01-25",34606,24773,9833,"https://twitter.com/OmaniMOH/status/1353963983418613760"
"543","OMN","2021-01-26",36206,24773,11433,"https://twitter.com/OmaniMOH/status/1354319325088387074"
"544","OMN","2021-01-27",37045,24773,12272,"https://twitter.com/OmaniMOH/status/1354699593666195458"
"545","OMN","2021-02-08",39146,26874,12272,"https://twitter.com/OmaniMOH/status/1358715900325728257"
"546","OMN","2021-02-09",41192,28920,12272,"https://twitter.com/OmaniMOH/status/1359067309634125824"
"547","OMN","2021-02-10",43233,30961,12272,"https://twitter.com/OmaniMOH/status/1359418715545210882"
"548","OMN","2021-02-11",45065,32793,12272,"https://twitter.com/OmaniMOH/status/1359763283532804097"
"549","OMN","2021-02-12",46829,34557,12272,"https://twitter.com/OmaniMOH/status/1360163645087449088"
"550","OMN","2021-02-13",47198,34926,12272,"https://twitter.com/OmaniMOH/status/1360858721832882177"
"551","OMN","2021-02-14",48819,36547,12272,"https://twitter.com/OmaniMOH/status/1361216307002306563"
"552","OMN","2021-02-15",50100,37828,12272,"https://twitter.com/OmaniMOH/status/1361584602343763969"
"553","OMN","2021-02-16",56847,37828,19019,"https://twitter.com/OmaniMOH/status/1361622939402194948"
"554","OMN","2021-02-17",58255,39236,19019,"https://twitter.com/OmaniMOH/status/1361946974652674048"
"555","OMN","2021-02-18",59878,40859,19019,"https://twitter.com/OmaniMOH/status/1362292985455661058"
"556","OMN","2021-02-19",61971,42952,19019,"https://twitter.com/OmaniMOH/status/1362713658028154881"
"557","OMN","2021-02-20",62487,43468,19019,"https://twitter.com/OmaniMOH/status/1363414269572878338"
"558","OMN","2021-02-21",64538,45519,19019,"https://twitter.com/OmaniMOH/status/1363751178773921796"
"559","OMN","2021-02-22",66103,47084,19019,"https://twitter.com/OmaniMOH/status/1364118472909848582"
"560","OMN","2021-02-23",67660,48641,19019,"https://twitter.com/OmaniMOH/status/1364490235132919808"
"561","OMN","2021-03-09",94518,75499,19019,"https://twitter.com/OmaniMOH/status/1369238800224882696"
"562","OMN","2021-03-10",98168,79149,19019,"https://twitter.com/OmaniMOH/status/1369577366708699140/photo/1"
"563","OMN","2021-03-15",105003,85984,19019,"https://twitter.com/OmaniMOH/status/1371366396186230785/photo/1"
"564","OMN","2021-03-17",109844,90825,19019,"https://twitter.com/OmaniMOH/status/1372097966668972036"
"565","OMN","2021-03-22",120837,101818,19019,"https://twitter.com/OmaniMOH/status/1373935050853584898"
"566","OMN","2021-03-24",129198,110179,19019,"https://twitter.com/OmaniMOH/status/1374651151312883713"
"567","OMN","2021-03-29",139897,120878,19019,"https://twitter.com/OmaniMOH/status/1376444593554743296"
"568","OMN","2021-03-31",151512,132493,19019,"https://twitter.com/OmaniMOH/status/1377163421263663105"
"569","OMN","2021-04-05",171055,152036,19019,"https://twitter.com/OmaniMOH/status/1378992177502633987"
"570","OMN","2021-04-12",188029,169010,19019,"https://twitter.com/OmaniMOH/status/1381523255861915648"
"571","OMN","2021-04-14",192808,173789,19019,"https://twitter.com/OmaniMOH/status/1382244754302328832"
"572","OMN","2021-04-19",217582,198563,19019,"https://twitter.com/OmaniMOH/status/1384047527721271296"
"573","PSE","2021-03-30",81942,73964,7978,"https://corona.ps/details"
"574","PSE","2021-03-31",87066,78379,8687,"https://corona.ps/details"
"575","PSE","2021-04-01",93217,83822,9395,"https://corona.ps/details"
"576","PSE","2021-04-03",100386,90204,10182,"https://corona.ps/details"
"577","PSE","2021-04-04",102755,91626,11129,"https://corona.ps/details"
"578","PSE","2021-04-05",111880,100552,11328,"https://www.facebook.com/mohps/posts/3694870203972164?__cft__[0]=AZVqVb4BitnkLRlFwrBuHkQxxTqOfyVP-f_1TlwpI-wzjFrZIA1Xa9zKjULYzTS4Ms9n8Iuvf8z1X8p_w-VSAHCz5N98EQsCSGCPcRxCuGdMWg00HcZzt6vK-aCzyt9aFj-KJJ7xNRKbUxd2RAfzV54V&__tn__=%2CO%2CP-R"
"579","PSE","2021-04-06",121326,109894,11432,"https://www.facebook.com/mohps/posts/3698018596990658?__cft__[0]=AZXs5FxBB89nJfYPBBypDMXaAAsjO-tvnIxT-POQZLeOAkvbDT5SIl0_yI5OzYF3tDiO6gHCup7FdcvwwIRRgvpk0Z9zjQRNSt3Dzc8Q70a19F25hfcnXExmtjhRGcvpu0gVVY7jIORfFvXEJB6Ho9yu&__tn__=%2CO%2CP-R"
"580","PSE","2021-04-07",132392,120772,11620,"https://www.facebook.com/mohps/posts/3700658936726624?__cft__[0]=AZVeaFGiS375d8BnKQ2najbgLgzb0sbMDoh5b80LBjL8fY30GofjzmisBw-auFaeDhvOLgoGNqBpWq7xSYFLzohp0fMgkd_hhwLKPu2b3umZ650r-kmVpf_oWLjPZWTr6KLbc-cr7g6lJ_6gWUeTkaPP&__tn__=%2CO%2CP-R"
"581","PSE","2021-04-08",143142,131394,11748,"https://www.facebook.com/mohps/posts/3703463519779499?__cft__[0]=AZVHGcqYf_tR5kU6Xi35fz7dCilRzksZQaYG1b_XNXhFHeGbe4IoyzKXwvpX4LvMroK53W-aLEiep6n2d3V1ZoIs0ZTEfFfMiUU5JDwiKtc18QAgnYstuhNQNZ8_EwjvmpUADe0YYpQ04fqaFQ0CUMhR&__tn__=%2CO%2CP-R"
"582","PSE","2021-04-09",152503,140032,12471,"https://www.facebook.com/mohps/posts/3706354476157070?__cft__[0]=AZX5Jdws4hLr021yUIZnuQwGwuyBZ5piadMkc528hWGYLJxmx4z-vRBCyUd8FDHx0wtd6VIcaOdrs3ZRdKyf7L93GsNxkHBQeQlWIjZk2VYTlpNVSJ8hKueYRhw4dzsxgBouyX9pZYwgcLgrkJv25yHe&__tn__=%2CO%2CP-R"
"583","PSE","2021-04-10",152952,140481,12471,"https://www.facebook.com/mohps/posts/3709096285882889?__cft__[0]=AZVmt7cp3oK-cfb_lpjsWTYbkBJn0nikHungJXK_w9njkPSWHPkDnSGthRWE_6EIY5bmD5APRUOJLLWJw37NTEhkFgvJgQqpdFweNr1TNqYqgBy9asoe7_Nql6H0BRL3vOznrBAQMXC010F2C5-T2XUh&__tn__=%2CO%2CP-R"
"584","PSE","2021-04-11",154099,140932,13167,"https://www.facebook.com/mohps/posts/3712102662248918?__cft__[0]=AZXexON5DXw9KxkR9tTnQeYcL_e-UlQbYcOAwgZirBWXIQcXb0lpZg3LQcovV4nRStMHsMWxpRU1sLUhUU9Ymuc-kHWddP7gEpWvUy1wV-3crCpprhfuyXypGF9iDS1P6-Vmd1WtdcUgacGQjGmadm7R&__tn__=%2CO%2CP-R"
"585","PSE","2021-04-12",161660,146986,14674,"https://www.facebook.com/mohps/posts/3715053128620538?__cft__[0]=AZUkC1WNiec6RvIwt7FnxukCXI3Gma6EIoWZRzGeo78ppNrGxIFSDV12LoJOh2WXyVEoFzLcF8rj7dMDYUZgExG8x6mYJSDIJ6YWokQKJ8bwgIBlKgqYt_ZTWNeoLQCJYolghOOPFwfTfneqMi1lD6ji&__tn__=%2CO%2CP-R"
"586","PSE","2021-04-13",168682,151022,17660,"https://www.facebook.com/mohps/posts/3717815845010933?__cft__[0]=AZVwRkSPECkoszsgvdkCOGK0ZbXnXtFnvc4v_dRZle7eXSibVQhDxEi-Z_L6Ij2D-sUxZaB2MNMp0N-wHELHzqndPH0Cj-sya1vip3bkFioiw_ZypmgWkbcnCsSmHpTsBZz5wVNL4mIqcqfMYYlFGguU&__tn__=%2CO%2CP-R"
"587","PSE","2021-04-14",173851,153911,19940,"https://www.facebook.com/mohps/posts/3720544088071442?__cft__[0]=AZXiJaqtF9PQf1qZSCJtpTlqQV6obidXXsOYXARFHx1wxU2i4k30jcnbq0eDAWnkbR_99sY35FzMrbIjxNFEFBCmZIOv77QwDJI5j6eaoPKLDDysEjfXyhLkHgkXFFQW7BtYmw9MwlQ5bPOl-IYHObKG&__tn__=%2CO%2CP-R"
"588","PSE","2021-04-15",177865,156446,21419,"https://www.facebook.com/mohps/posts/3723439817781869?__cft__[0]=AZXT2Geo478epMcZpIDsTyikWl603tvFbRPqTSXWYF1ESZaKZLBBSPTDgFADjCbbwDtK2QOw9-TfjrEa4xdfq_m9eSTzIRNxjhw4BlAec8Thhy3h1agpSIHtBZOvTTNqC74uUUSfB8O7c766v-nEbRBa&__tn__=%2CO%2CP-R"
"589","PSE","2021-04-16",182867,159754,23113,"https://www.facebook.com/mohps/posts/3726351794157338?__cft__[0]=AZWJ0ARU5H0VqQpdMNVZ2uHVFWjAvlMsUdwQwnaW4O1bPtrc7p6C4K5Sr--iqh9-gStlaCeKXEUEe8KbxN5BsQpdj1gLQ55F32pOU2EKqHhxCLo988RhU8UJo016jiQdvkOFHGglhQMq6MCFXrc9q50T&__tn__=%2CO%2CP-R"
"590","PSE","2021-04-17",182867,159754,23113,"https://www.facebook.com/mohps/posts/3729132597212591?__cft__[0]=AZX0cvMbwMwmRecAb5O4tp9FhI-fa4DVnbvZDb1Mqaf_WEbkAywPNrvTTRizs7BeyplIa6b7YQ0I0fwNOZBi_l72LKriuIB6ua9RFqADhbyyGwB8k4qOKB5AvzLd9xPwIzo3Ul7nZPNowVCJv2JmgUpM&__tn__=%2CO%2CP-R"
"591","PSE","2021-04-18",183606,159976,23630,"https://www.facebook.com/mohps/posts/3731629976962853?__cft__[0]=AZVrzmhdd1bA52ivVdtiJ8t6iLmdfx9BRorQ4PIi_JnG_WUMK7Ay5Po8bUjgX8SkJiGdJsXa4Qpn-XHLOkaUM4SFX0ktrZ_9qO20mKDRUHx4xUNmtagYWrssJah5wZ_B3PuSoZLrqafWeh489oDFnJnJ&__tn__=%2CO%2CP-R"
"592","PSE","2021-04-19",192315,166849,25466,"https://www.facebook.com/mohps/posts/3734524433340074?__cft__[0]=AZXh0-UXvhPHsLQNkIcBPT0JzKNcSjK7iWj8tiaZ8l-TUWSswth0HdQEI7fahkbnZqtmBSgRTxiJ74k8UyJRzwMdlK_5zmCh0rBPlReTSOcmSJSNqf2e7Uusr5yGX99rtFV1JK2PvPjAB1H2neVgtKEw&__tn__=%2CO%2CP-R"
"593","QAT","2020-12-22",0,NA,NA,"https://www.aljazeera.com/news/2020/12/23/qatar-begins-coronavirus-vaccination-campaign"
"594","QAT","2021-01-28",50000,NA,NA,"https://www.gulf-times.com/story/683467/If-Covid-cases-increase-more-restrictions-may-be-e"
"595","QAT","2021-02-17",NA,100000,NA,"https://www.gulf-times.com/story/684927/More-than-100-000-vaccinated-in-Qatar-so-far-says-"
"596","QAT","2021-02-18",140000,NA,NA,"https://www.gulf-times.com/story/685040"
"597","QAT","2021-03-07",327000,NA,NA,"https://twitter.com/MOPHQatar/status/1368573172711370756"
"598","QAT","2021-03-10",380000,NA,NA,"https://twitter.com/QNAEnglish/status/1369767228703449106"
"599","QAT","2021-03-16",510000,NA,NA,"https://twitter.com/QNAEnglish/status/1371853178195607558"
"600","QAT","2021-03-21",594613,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"601","QAT","2021-03-22",615655,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"602","QAT","2021-03-23",637461,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"603","QAT","2021-03-24",658325,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"604","QAT","2021-03-25",679278,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"605","QAT","2021-03-26",701943,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"606","QAT","2021-03-27",721236,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"607","QAT","2021-03-28",740309,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"608","QAT","2021-03-29",765110,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"609","QAT","2021-03-30",790676,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"610","QAT","2021-03-31",816484,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"611","QAT","2021-04-01",842000,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"612","QAT","2021-04-02",867209,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"613","QAT","2021-04-03",889202,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"614","QAT","2021-04-04",910851,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"615","QAT","2021-04-05",934843,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"616","QAT","2021-04-06",961555,NA,NA,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
