"","Country","Date","Total_Vaccinations","Total_Vaccinated","Total_Fully_Vaccinated","Source_url"
"804","MAR","2021-04-26",8951316,4731440,4219876,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"805","MAR","2021-04-27",9041985,4808303,4233682,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"806","MAR","2021-04-28",9239973,4985094,4254879,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"807","MAR","2021-04-30",9315054,5054642,4260412,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"808","MAR","2021-05-01",9315844,5055239,4260605,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"809","MAR","2021-05-03",9389397,5107128,4282269,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"810","MAR","2021-05-04",9558639,5231766,4326873,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"811","MAR","2021-05-05",9680954,5334087,4346867,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"812","MAR","2021-05-07",9793139,5429878,4363261,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"813","MAR","2021-05-08",9864561,5473809,4390752,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"814","MAR","2021-05-10",10131795,5726928,4404867,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"815","MAR","2021-05-11",10317649,5903593,4414056,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"816","MAR","2021-05-12",10436046,5994379,4441667,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"817","MAR","2021-05-14",10491095,6040109,4450986,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"818","MAR","2021-05-15",10672075,6171437,4500638,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"819","MAR","2021-05-17",11001373,6458947,4542426,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"820","MAR","2021-05-18",11349546,6768161,4581385,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"821","MAR","2021-05-19",11703585,7029682,4673903,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"822","MAR","2021-05-20",12015720,7267431,4748289,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"823","MAR","2021-05-21",12285298,7467468,4817830,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"824","MAR","2021-05-22",12467071,7635674,4831397,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"825","MAR","2021-05-24",12707952,7832620,4875332,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"826","MAR","2021-05-25",13165669,8168964,4996705,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"827","MAR","2021-05-31",14143401,8674931,5468470,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"828","MAR","2021-06-01",14413974,8772982,5640992,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"829","MAR","2021-06-02",14614443,8869486,5744957,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"830","MAR","2021-06-03",14913162,9072565,5840597,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"831","MAR","2021-06-05",15007487,9108843,5898644,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"832","MAR","2021-06-07",15380193,9216223,6163970,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"833","MAR","2021-06-08",15798674,9341497,6457177,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"834","MAR","2021-06-09",16042670,9354932,6687738,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"835","MAR","2021-06-10",16237673,9359017,6878656,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"836","MAR","2021-06-11",16409704,9362000,7047704,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"837","MAR","2021-06-12",16457911,9363220,7094691,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"838","MAR","2021-06-14",16689797,9365541,7324256,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"839","MAR","2021-06-15",16888377,9368046,7520331,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"840","MAR","2021-06-16",17053367,9369489,7683878,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"841","MAR","2021-06-17",17261906,9372198,7889708,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"842","MAR","2021-06-18",17431869,9374710,8057159,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"843","MAR","2021-06-19",17494081,9375240,8118841,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"844","MAR","2021-06-21",18045561,9594360,8451201,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"845","MAR","2021-06-23",18251766,9685199,8566567,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"846","MAR","2021-06-24",18432231,9756702,8675529,"http://www.covidmaroc.ma/pages/Accueilfr.aspx"
"847","MRT","2021-03-26",0,0,0,"https://www.rfi.fr/fr/afrique/20210327-covid-19-d%C3%A9but-de-la-campagne-de-vaccination-en-mauritanie"
"848","MRT","2021-04-01",1366,1366,0,"https://www.sante.gov.mr/?p=5938"
"849","MRT","2021-04-08",2930,2930,0,"https://www.sante.gov.mr/wp-content/uploads/2021/04/Mauritania-COVID-19-Situation-Report-2021-04-07.FR_.pdf"
"850","MRT","2021-04-18",7038,7038,0,"https://www.sante.gov.mr/wp-content/uploads/2021/04/Mauritania-COVID-19-Situation-Report-2021-04-18FR.pdf"
"851","MRT","2021-05-09",15661,15661,0,"https://www.sante.gov.mr/wp-content/uploads/2021/05/Mauritania-COVID-19-Situation-Report-2021-05-09FR.pdf"
"852","MRT","2021-05-21",25741,19468,6273,"https://covid19.who.int/region/afro/country/mr"
"853","MRT","2021-05-23",28382,22109,6273,"https://www.sante.gov.mr/wp-content/uploads/2021/05/Mauritania-COVID-19-Situation-Report-2021-05-23FR.pdf"
"854","MRT","2021-05-26",28770,22360,6410,"https://covid19.who.int/"
"855","MRT","2021-05-31",37331,30561,6770,"https://covid19.who.int/"
"856","MRT","2021-06-08",43607,,,"https://covid19.who.int/"
"857","MRT","2021-06-10",44628,37726,6902,"https://covid19.who.int/"
"858","MRT","2021-06-14",46703,39801,6902,"https://covid19.who.int/"
"859","MRT","2021-06-15",49235,42333,6902,"https://covid19.who.int/"
"860","MRT","2021-06-20",136003,129020,6983,"https://covid19.who.int/"
"861","MRT","2021-06-24",140701,133718,6983,"https://covid19.who.int/"
"862","OMN","2020-12-28",1717,1717,,"https://twitter.com/OmaniMOH/status/1343855386563108864"
"863","OMN","2020-12-29",3363,3363,,"https://twitter.com/OmaniMOH/status/1344257961061974018"
"864","OMN","2020-12-30",5043,5043,,"https://twitter.com/OmaniMOH/status/1344586383273422848"
"865","OMN","2020-12-31",6516,6516,,"https://twitter.com/OmaniMOH/status/1344938163224129538"
"866","OMN","2021-01-02",7231,7231,,"https://twitter.com/OmaniMOH/status/1345653596881301505"
"867","OMN","2021-01-03",8826,8826,,"https://twitter.com/OmaniMOH/status/1346021869837836294"
"868","OMN","2021-01-04",10728,10728,,"https://twitter.com/OmaniMOH/status/1346366199718932480"
"869","OMN","2021-01-05",12751,12751,,"https://twitter.com/OmaniMOH/status/1346730906841710592"
"870","OMN","2021-01-06",14005,14005,,"https://twitter.com/OmaniMOH/status/1347101384290799618"
"871","OMN","2021-01-07",14911,14911,,"https://twitter.com/OmaniMOH/status/1347450057151410177"
"872","OMN","2021-01-08",14980,14980,,"https://twitter.com/OmaniMOH/status/1347813396448686081"
"873","OMN","2021-01-09",15023,15023,,"https://twitter.com/OmaniMOH/status/1348185867773476867"
"874","OMN","2021-01-10",15907,15907,,"https://twitter.com/OmaniMOH/status/1348541465841061888"
"875","OMN","2021-01-11",18287,18287,,"https://twitter.com/OmaniMOH/status/1348903015416287233"
"876","OMN","2021-01-12",20649,20649,,"https://twitter.com/OmaniMOH/status/1349258028709781507"
"877","OMN","2021-01-13",22749,22749,,"https://twitter.com/OmaniMOH/status/1349582771971350531"
"878","OMN","2021-01-14",24204,24204,,"https://twitter.com/OmaniMOH/status/1349991401686241280"
"879","OMN","2021-01-16",24773,24773,,"https://twitter.com/OmaniMOH/status/1350752004906377217"
"880","OMN","2021-01-17",25446,24773,673,"https://twitter.com/OmaniMOH/status/1351110946215890947"
"881","OMN","2021-01-18",26758,24773,1985,"https://twitter.com/OmaniMOH/status/1351436840662925312"
"882","OMN","2021-01-19",28049,24773,3276,"https://twitter.com/OmaniMOH/status/1351800332368670720"
"883","OMN","2021-01-20",29548,24773,4775,"https://twitter.com/OmaniMOH/status/1352168458994159617"
"884","OMN","2021-01-23",30675,24773,5902,"https://twitter.com/OmaniMOH/status/1353291121435283457"
"885","OMN","2021-01-24",32765,24773,7992,"https://twitter.com/OmaniMOH/status/1353610389431472133"
"886","OMN","2021-01-25",34606,24773,9833,"https://twitter.com/OmaniMOH/status/1353963983418613760"
"887","OMN","2021-01-26",36206,24773,11433,"https://twitter.com/OmaniMOH/status/1354319325088387074"
"888","OMN","2021-01-27",37045,24773,12272,"https://twitter.com/OmaniMOH/status/1354699593666195458"
"889","OMN","2021-02-08",39146,26874,12272,"https://twitter.com/OmaniMOH/status/1358715900325728257"
"890","OMN","2021-02-09",41192,28920,12272,"https://twitter.com/OmaniMOH/status/1359067309634125824"
"891","OMN","2021-02-10",43233,30961,12272,"https://twitter.com/OmaniMOH/status/1359418715545210882"
"892","OMN","2021-02-11",45065,32793,12272,"https://twitter.com/OmaniMOH/status/1359763283532804097"
"893","OMN","2021-02-12",46829,34557,12272,"https://twitter.com/OmaniMOH/status/1360163645087449088"
"894","OMN","2021-02-13",47198,34926,12272,"https://twitter.com/OmaniMOH/status/1360858721832882177"
"895","OMN","2021-02-14",48819,36547,12272,"https://twitter.com/OmaniMOH/status/1361216307002306563"
"896","OMN","2021-02-15",50100,37828,12272,"https://twitter.com/OmaniMOH/status/1361584602343763969"
"897","OMN","2021-02-16",56847,37828,19019,"https://twitter.com/OmaniMOH/status/1361622939402194948"
"898","OMN","2021-02-17",58255,39236,19019,"https://twitter.com/OmaniMOH/status/1361946974652674048"
"899","OMN","2021-02-18",59878,40859,19019,"https://twitter.com/OmaniMOH/status/1362292985455661058"
"900","OMN","2021-02-19",61971,42952,19019,"https://twitter.com/OmaniMOH/status/1362713658028154881"
"901","OMN","2021-02-20",62487,43468,19019,"https://twitter.com/OmaniMOH/status/1363414269572878338"
"902","OMN","2021-02-21",64538,45519,19019,"https://twitter.com/OmaniMOH/status/1363751178773921796"
"903","OMN","2021-02-22",66103,47084,19019,"https://twitter.com/OmaniMOH/status/1364118472909848582"
"904","OMN","2021-02-23",67660,48641,19019,"https://twitter.com/OmaniMOH/status/1364490235132919808"
"905","OMN","2021-03-09",94518,75499,19019,"https://twitter.com/OmaniMOH/status/1369238800224882696"
"906","OMN","2021-03-10",98168,79149,19019,"https://twitter.com/OmaniMOH/status/1369577366708699140"
"907","OMN","2021-03-15",105003,85984,19019,"https://twitter.com/OmaniMOH/status/1371366396186230785"
"908","OMN","2021-03-17",109844,90825,19019,"https://twitter.com/OmaniMOH/status/1372097966668972036"
"909","OMN","2021-03-22",120837,101818,19019,"https://twitter.com/OmaniMOH/status/1373935050853584898"
"910","OMN","2021-03-24",129198,110179,19019,"https://twitter.com/OmaniMOH/status/1374651151312883713"
"911","OMN","2021-03-29",139897,120878,19019,"https://twitter.com/OmaniMOH/status/1376444593554743296"
"912","OMN","2021-03-31",151512,132493,19019,"https://twitter.com/OmaniMOH/status/1377163421263663105"
"913","OMN","2021-04-05",171055,152036,19019,"https://twitter.com/OmaniMOH/status/1378992177502633987"
"914","OMN","2021-04-12",188029,169010,19019,"https://twitter.com/OmaniMOH/status/1381523255861915648"
"915","OMN","2021-04-14",192808,173789,19019,"https://twitter.com/OmaniMOH/status/1382244754302328832"
"916","OMN","2021-04-19",217582,198563,19019,"https://twitter.com/OmaniMOH/status/1384047527721271296"
"917","OMN","2021-04-21",244821,198563,46258,"https://twitter.com/OmaniMOH/status/1384805341758640128"
"918","OMN","2021-05-17",296894,216549,80345,"https://covid19.who.int/"
"919","OMN","2021-06-07",,335866,,"https://timesofoman.com/article/102385-93-of-omans-population-vaccinated-against-covid-19"
"920","OMN","2021-06-13",605845,435090,170755,"https://twitter.com/OmaniMOH/status/1404051530878160899"
"921","OMN","2021-06-15",720199,535578,184621,"https://www.euronews.com/2021/06/18/us-health-coronavirus-oman"
"922","OMN","2021-06-20",859000,666000,193000,"https://twitter.com/OmaniMOH/status/1407251612561809410"
"923","PSE","2021-03-30",81942,73964,7978,"https://corona.ps/details"
"924","PSE","2021-03-31",87066,78379,8687,"https://corona.ps/details"
"925","PSE","2021-04-01",93217,83822,9395,"https://corona.ps/details"
"926","PSE","2021-04-03",100386,90204,10182,"https://corona.ps/details"
"927","PSE","2021-04-04",102755,91626,11129,"https://corona.ps/details"
"928","PSE","2021-04-05",111880,100552,11328,"https://www.facebook.com/mohps/posts/3694870203972164"
"929","PSE","2021-04-06",121326,109894,11432,"https://www.facebook.com/mohps/posts/3698018596990658"
"930","PSE","2021-04-07",132392,120772,11620,"https://www.facebook.com/mohps/posts/3700658936726624"
"931","PSE","2021-04-08",143142,131394,11748,"https://www.facebook.com/mohps/posts/3703463519779499"
"932","PSE","2021-04-09",152503,140032,12471,"https://www.facebook.com/mohps/posts/3706354476157070"
"933","PSE","2021-04-10",152952,140481,12471,"https://www.facebook.com/mohps/posts/3709096285882889"
"934","PSE","2021-04-11",154099,140932,13167,"https://www.facebook.com/mohps/posts/3712102662248918"
"935","PSE","2021-04-12",161660,146986,14674,"https://www.facebook.com/mohps/posts/3715053128620538"
"936","PSE","2021-04-13",168682,151022,17660,"https://www.facebook.com/mohps/posts/3717815845010933"
"937","PSE","2021-04-14",173851,153911,19940,"https://www.facebook.com/mohps/posts/3720544088071442"
"938","PSE","2021-04-15",177865,156446,21419,"https://www.facebook.com/mohps/posts/3723439817781869"
"939","PSE","2021-04-16",182867,159754,23113,"https://www.facebook.com/mohps/posts/3726351794157338"
"940","PSE","2021-04-17",182867,159754,23113,"https://www.facebook.com/mohps/posts/3729132597212591"
"941","PSE","2021-04-18",183606,159976,23630,"https://www.facebook.com/mohps/posts/3731629976962853"
"942","PSE","2021-04-19",192315,166849,25466,"https://www.facebook.com/mohps/posts/3734524433340074"
"943","PSE","2021-04-21",202279,167549,34730,"https://www.facebook.com/mohps/posts/3739979709461213"
"944","PSE","2021-04-22",206354,167711,38643,"https://www.facebook.com/mohps/posts/3742604645865386"
"945","PSE","2021-04-23",213238,169856,43382,"https://www.facebook.com/mohps/posts/3745411515584699"
"946","PSE","2021-04-24",213493,169960,43533,"https://www.facebook.com/mohps/posts/3748217811970736"
"947","PSE","2021-05-05",453523,261322,192201,"https://www.facebook.com/mohps/posts/3778460978946419"
"948","PSE","2021-05-12",466723,271530,195193,"https://www.facebook.com/mohps/posts/3799508976841619"
"949","PSE","2021-05-14",466814,271607,195207,"https://www.facebook.com/mohps/posts/3805513766241140"
"950","PSE","2021-05-16",467133,271828,195305,"https://www.facebook.com/mohps/posts/3811524255640091"
"951","PSE","2021-05-17",469113,273438,195675,"https://www.facebook.com/mohps/posts/3814246502034533"
"952","PSE","2021-05-18",471417,275305,196112,"https://www.facebook.com/mohps/posts/3817032321755951"
"953","PSE","2021-05-19",472617,276464,196153,"https://www.facebook.com/mohps/posts/3820088274783689"
"954","PSE","2021-05-20",475965,279505,196460,"https://www.facebook.com/mohps/posts/3822951787830671"
"955","PSE","2021-05-26",489698,293238,196460,"https://www.facebook.com/mohps/posts/3840581662734350"
"956","PSE","2021-05-27",508046,296172,211874,"https://www.facebook.com/mohps/posts/3843845675741282"
"957","PSE","2021-05-29",522096,304889,217207,"https://www.facebook.com/mohps/posts/3849533061839210"
"958","PSE","2021-05-31",540908,318134,222774,"https://www.facebook.com/mohps/posts/3855354821257034"
"959","PSE","2021-06-01",556060,330154,225906,"https://www.facebook.com/mohps/posts/3858119417647241"
"960","PSE","2021-06-02",572343,344260,228083,"https://www.facebook.com/mohps/posts/3860849357374247"
"961","PSE","2021-06-03",590487,359349,231138,"https://www.facebook.com/mohps/posts/3863880933737756"
"962","PSE","2021-06-04",607122,372827,234295,"https://www.facebook.com/mohps/posts/3866843773441472"
"963","PSE","2021-06-05",607832,373478,234354,"https://www.facebook.com/mohps/posts/3869372203188629"
"964","PSE","2021-06-12",657697,408606,249091,"https://www.facebook.com/mohps/posts/3888390634620119"
"965","PSE","2021-06-13",658075,408803,249272,"https://www.facebook.com/mohps/posts/3891022704356912"
"966","PSE","2021-06-14",666170,412566,253604,"https://www.facebook.com/mohps/posts/3893483744110808"
"967","PSE","2021-06-16",685750,426897,258853,"https://www.facebook.com/mohps/posts/3898802633578919"
"968","PSE","2021-06-19",716393,445598,270795,"https://www.facebook.com/mohps/posts/3906688689456980"
"969","PSE","2021-06-21",737603,454006,283597,"https://www.facebook.com/mohps/posts/3911789072280275"
"970","PSE","2021-06-22",757974,461162,296812,"https://www.facebook.com/mohps/posts/3914373432021839"
"971","QAT","2020-12-22",0,,,"https://www.aljazeera.com/news/2020/12/23/qatar-begins-coronavirus-vaccination-campaign"
"972","QAT","2021-01-28",50000,,,"https://www.gulf-times.com/story/683467/If-Covid-cases-increase-more-restrictions-may-be-e"
"973","QAT","2021-02-17",,100000,,"https://www.gulf-times.com/story/684927/More-than-100-000-vaccinated-in-Qatar-so-far-says-"
"974","QAT","2021-02-18",140000,,,"https://www.gulf-times.com/story/685040"
"975","QAT","2021-03-07",327000,,,"https://twitter.com/MOPHQatar/status/1368573172711370756"
"976","QAT","2021-03-10",380000,,,"https://twitter.com/QNAEnglish/status/1369767228703449106"
"977","QAT","2021-03-16",510000,,,"https://twitter.com/QNAEnglish/status/1371853178195607558"
"978","QAT","2021-03-21",594613,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"979","QAT","2021-03-22",615655,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"980","QAT","2021-03-23",637461,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"981","QAT","2021-03-24",658325,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"982","QAT","2021-03-25",679278,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"983","QAT","2021-03-26",701943,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"984","QAT","2021-03-27",721236,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"985","QAT","2021-03-28",740309,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"986","QAT","2021-03-29",765110,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"987","QAT","2021-03-30",790676,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"988","QAT","2021-03-31",816484,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"989","QAT","2021-04-01",842000,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"990","QAT","2021-04-02",867209,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"991","QAT","2021-04-03",889202,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"992","QAT","2021-04-04",910851,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"993","QAT","2021-04-05",934843,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"994","QAT","2021-04-06",961555,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"995","QAT","2021-04-07",987673,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"996","QAT","2021-04-08",1012716,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"997","QAT","2021-04-09",1041632,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"998","QAT","2021-04-10",1062250,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"999","QAT","2021-04-11",1079776,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1000","QAT","2021-04-12",1104726,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1001","QAT","2021-04-13",1131631,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1002","QAT","2021-04-14",1159479,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1003","QAT","2021-04-15",1183191,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1004","QAT","2021-04-16",1209648,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1005","QAT","2021-04-17",1225110,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1006","QAT","2021-04-18",1248229,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1007","QAT","2021-04-19",1271478,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1008","QAT","2021-04-20",1296520,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1009","QAT","2021-04-21",1320866,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1010","QAT","2021-04-22",1345423,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1011","QAT","2021-04-23",1372396,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1012","QAT","2021-04-24",1394781,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1013","QAT","2021-04-25",1415761,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1014","QAT","2021-04-26",1442708,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1015","QAT","2021-04-27",1469633,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1016","QAT","2021-04-28",1496833,,,"https://covid19.moph.gov.qa/EN/Pages/default.aspx"
"1017","QAT","2021-04-29",1526775,971973,554982,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1018","QAT","2021-04-30",1556203,989627,566576,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1019","QAT","2021-05-01",1579002,1002748,576254,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1020","QAT","2021-05-02",1603913,1017019,586894,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1021","QAT","2021-05-03",1635398,1031300,604098,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1022","QAT","2021-05-04",1670911,1047196,623715,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1023","QAT","2021-05-05",1701914,1064294,637620,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1024","QAT","2021-05-06",1732471,1080415,652056,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1025","QAT","2021-05-07",1762545,1094976,667569,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1026","QAT","2021-05-08",1787160,1103747,683413,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1027","QAT","2021-05-09",1813240,1115842,697398,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1028","QAT","2021-05-10",1844658,1127091,717567,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1029","QAT","2021-05-11",1876178,1137843,738335,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1030","QAT","2021-05-12",1911663,1149854,761809,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1031","QAT","2021-05-13",1944628,1160213,784415,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1032","QAT","2021-05-14",1976748,1168975,807773,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1033","QAT","2021-05-15",2002018,1177725,824293,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1034","QAT","2021-05-16",2035475,1190700,844775,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1035","QAT","2021-05-17",2073354,1206737,866617,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1036","QAT","2021-05-18",2109980,1221996,887984,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1037","QAT","2021-05-19",2150749,1240202,910547,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1038","QAT","2021-05-20",2190807,1261828,928979,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1039","QAT","2021-05-21",2233616,1288584,945022,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1040","QAT","2021-05-23",2293240,1321233,972007,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1041","QAT","2021-05-24",2329338,1341921,987417,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1042","QAT","2021-05-25",2365647,1361511,1004136,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1043","QAT","2021-05-26",2403165,1381456,1021709,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1044","QAT","2021-05-27",2440930,1400720,1040210,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1045","QAT","2021-05-28",2475837,1420090,1055747,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1046","QAT","2021-05-29",2491638,1430121,1061517,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1047","QAT","2021-05-30",2514585,1443882,1070703,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1048","QAT","2021-05-31",2545193,1461871,1083322,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1049","QAT","2021-06-01",2574692,1479717,1094975,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1050","QAT","2021-06-02",2600344,1494265,1106079,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1051","QAT","2021-06-03",2622285,1510561,1111724,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1052","QAT","2021-06-04",2643573,1526103,1117470,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1053","QAT","2021-06-05",2656695,1531477,1125218,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1054","QAT","2021-06-06",2676239,1541863,1134376,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1055","QAT","2021-06-07",2700942,1554740,1146202,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1056","QAT","2021-06-08",2716670,1561481,1155189,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1057","QAT","2021-06-09",2729437,1566366,1163071,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1058","QAT","2021-06-10",2748452,1572212,1176240,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1059","QAT","2021-06-11",2768028,1578669,1189359,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1060","QAT","2021-06-12",2780916,1583143,1197773,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1061","QAT","2021-06-13",2795091,1587414,1207677,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
"1062","QAT","2021-06-14",2813022,1593600,1219422,"https://covid19.moph.gov.qa/EN/Pages/Vaccination-Program-Data.aspx"
