Country, Publication_Date,Title,URL
BHR,2021-07-11,"Bahrain among leading countries in fighting against COVID-19: capital governor","https://www.macaubusiness.com/bahrain-among-leading-countries-in-fighting-against-covid-19-capital-governor/3
BHR,2021-07-01,"The strategy behind Bahrain’s COVID-19 success","https://www.arabnews.com/node/1886831/middle-east"
BHR,2021-06-15,"Manama Healthiest City in the middle east","https://www.newsofbahrain.com/bahrain/73369.html"
BHR,2021-04-17,"With 33.97% of the population vaccinated Bahrain ranks second among the fastest vaccination in the Arab world", "https://www.elbalad.news/4779948/%D8%AA%D9%84%D9%82%D9%8A%D8%AD-33-97-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D9%88%D8%A7%D8%B7%D9%86%D9%8A%D9%86-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1%D9%8A%D9%86-%D8%A7%D9%84%D8%AB%D8%A7%D9%86%D9%8A%D8%A9-%D8%B9%D8%B1%D8%A8%D9%8A%D8%A7-%D8%B6%D9%85%D9%86-%D8%A3%D8%B3%D8%B1%D8%B9-%D8%AF%D9%88%D9%84-%D8%A7%D9%84%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AA%D8%B7%D8%B9%D9%8A%D9%85-%D8%B6%D8%AF-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7"
BHR,2021-04-07,"Bahrain to limit indoor services to vaccinated people", "https://gulfnews.com/world/gulf/bahrain/covid-19-bahrain-to-limit-indoor-services-to-vaccinated-people-1.78391126"
