Country, Publication_Date,Title,URL
PSE, 2021-04-29, "Gaza’s COVID Crisis: Vaccine Shortage, Domestic Violence and Few Hospital Beds", "https://www.haaretz.com/middle-east-news/palestinians/.premium.MAGAZINE-gaza-s-covid-crisis-vaccine-shortage-domestic-violence-and-few-hospital-beds-1.9759558"

